"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"374","Juventus FC","Simone Zaza",22,"Centre-Forward","Sassuolo","out",9,"Serie A",2013,FALSE
"375","Juventus FC","Emanuele Giaccherini",28,"Left Midfield","Sunderland","out",6.75,"Serie A",2013,FALSE
"376","Juventus FC","Luca Marrone",23,"Centre-Back","Sassuolo","out",4.05,"Serie A",2013,FALSE
"377","Juventus FC","Felipe Melo",30,"Defensive Midfield","Galatasaray","out",3.38,"Serie A",2013,FALSE
"378","Juventus FC","Alberto Masi",20,"Centre-Back","Ternana","out",3.15,"Serie A",2013,FALSE
"379","Juventus FC","Prince Gouano",19,"Centre-Back","Atalanta","out",1.31,"Serie A",2013,FALSE
"380","Juventus FC","Carlos García",20,"Centre-Back","Parma","out",0.45,"Serie A",2013,FALSE
"381","Juventus FC","Nicola Leali",20,"Goalkeeper","Spezia Calcio","out",0.131,"Serie A",2013,TRUE
"382","Juventus FC","Elvis Kabashi",19,"Central Midfield","Pescara","out",0,"Serie A",2013,TRUE
"383","Juventus FC","Domenico Berardi",19,"Right Winger","Sassuolo","out",0,"Serie A",2013,TRUE
"384","Juventus FC","Richmond Boakye",20,"Centre-Forward","Elche CF","out",0,"Serie A",2013,TRUE
"385","Juventus FC","Laurentiu Branescu",19,"Goalkeeper","Juve Stabia","out",0,"Serie A",2013,TRUE
"386","Juventus FC","Raffaele Alcibiade",23,"Centre-Back","Honvéd","out",0,"Serie A",2013,FALSE
"387","Juventus FC","Nicolas Anelka",34,"Centre-Forward","West Brom","out",0,"Serie A",2013,FALSE
"388","Juventus FC","Marcel Büchel",22,"Central Midfield","Virtus Lanciano","out",0,"Serie A",2013,TRUE
"389","Juventus FC","Carlo Ilari",21,"Central Midfield","Barletta","out",0,"Serie A",2013,TRUE
"390","Juventus FC","Mbaye Diagne",21,"Centre-Forward","AC Ajaccio","out",0,"Serie A",2013,TRUE
"391","Juventus FC","Luca Castiglia",24,"Central Midfield","FC Empoli","out",0,"Serie A",2013,TRUE
"392","Juventus FC","Elio De Silvestro",20,"Right Winger","Reggiana","out",0,"Serie A",2013,TRUE
"393","Juventus FC","Jorge Martínez",30,"Right Winger","Novara","out",0,"Serie A",2013,TRUE
"394","Juventus FC","Fausto Rossi",22,"Central Midfield","Real Valladolid","out",0,"Serie A",2013,TRUE
"395","Juventus FC","Niko Bianconi",21,"Centre-Forward","Gavorrano","out",0,"Serie A",2013,TRUE
"396","Juventus FC","Francesco Margiotta",20,"Centre-Forward","Unione Venezia","out",0,"Serie A",2013,TRUE
"397","Juventus FC","Timothy Nocchi",23,"Goalkeeper","Carpi","out",0,"Serie A",2013,TRUE
"398","Juventus FC","Reto Ziegler",27,"Centre-Back","Sassuolo","out",0,"Serie A",2013,TRUE
"399","Juventus FC","Gabriel",19,"Central Midfield","Spezia Calcio","out",0,"Serie A",2013,TRUE
"400","Juventus FC","Alberto Gallinetta",21,"Goalkeeper","Chieti","out",0,"Serie A",2013,TRUE
"401","Juventus FC","Raffaele Bianco",25,"Central Midfield","Without Club","out",0,"Serie A",2013,FALSE
"402","Juventus FC","Manuel Giandonato",21,"Central Midfield","Without Club","out",0,"Serie A",2013,FALSE
"403","Juventus FC","Vincenzo Iaquinta",33,"Centre-Forward","Retired","out",0,"Serie A",2013,FALSE
"404","Juventus FC","Nicklas Bendtner",25,"Centre-Forward","Arsenal","out",0,"Serie A",2013,TRUE
"405","Juventus FC","Federico Peluso",29,"Left-Back","Atalanta","out",0,"Serie A",2013,TRUE
"418","ACF Fiorentina","Stevan Jovetic",23,"Centre-Forward","Man City","out",23.4,"Serie A",2013,FALSE
"419","ACF Fiorentina","Adem Ljajic",21,"Attacking Midfield","AS Roma","out",10.8,"Serie A",2013,FALSE
"420","ACF Fiorentina","Haris Seferovic",21,"Centre-Forward","Real Sociedad","out",2.7,"Serie A",2013,FALSE
"421","ACF Fiorentina","Federico Carraro",21,"Defensive Midfield","Pavia","out",0,"Serie A",2013,FALSE
"422","ACF Fiorentina","Luca Toni",36,"Centre-Forward","Hellas Verona","out",0,"Serie A",2013,FALSE
"423","ACF Fiorentina","Kenneth Zohore",19,"Centre-Forward","Bröndby IF","out",0,"Serie A",2013,TRUE
"424","ACF Fiorentina","Federico Bernardeschi",19,"Right Winger","Crotone","out",0,"Serie A",2013,TRUE
"425","ACF Fiorentina","Mounir El Hamdaoui",29,"Centre-Forward","Málaga CF","out",0,"Serie A",2013,TRUE
"426","ACF Fiorentina","Rômulo",26,"Central Midfield","Hellas Verona","out",0,"Serie A",2013,TRUE
"427","ACF Fiorentina","Khouma Babacar",20,"Centre-Forward","Modena","out",0,"Serie A",2013,TRUE
"428","ACF Fiorentina","Mattia Cassani",29,"Right-Back","Parma","out",0,"Serie A",2013,TRUE
"429","ACF Fiorentina","Amidu Salifu",20,"Central Midfield","Modena","out",0,"Serie A",2013,TRUE
"430","ACF Fiorentina","Michele Camporese",21,"Centre-Back","Cesena","out",0,"Serie A",2013,TRUE
"431","ACF Fiorentina","Cristiano Piccini",20,"Right-Back","AS Livorno","out",0,"Serie A",2013,TRUE
"432","ACF Fiorentina","Maxwell Acosty",21,"Right Winger","Chievo Verona","out",0,"Serie A",2013,TRUE
"433","ACF Fiorentina","Juan Cuadrado",25,"Right-Back","Udinese Calcio","out",0,"Serie A",2013,TRUE
"434","ACF Fiorentina","Emiliano Viviano",27,"Goalkeeper","US Palermo","out",0,"Serie A",2013,TRUE
"435","ACF Fiorentina","Giulio Migliaccio",32,"Central Midfield","US Palermo","out",0,"Serie A",2013,TRUE
"436","ACF Fiorentina","Cristian Llama",27,"Left Midfield","Catania","out",0,"Serie A",2013,TRUE
"437","ACF Fiorentina","Marcelo Larrondo",24,"Centre-Forward","Siena","out",0,"Serie A",2013,TRUE
"438","ACF Fiorentina","Mohamed Sissoko",28,"Defensive Midfield","Paris SG","out",0,"Serie A",2013,TRUE
"455","AS Roma","Marquinhos",19,"Centre-Back","Paris SG","out",28.26,"Serie A",2013,FALSE
"456","AS Roma","Erik Lamela",21,"Right Winger","Spurs","out",27,"Serie A",2013,FALSE
"457","AS Roma","Daniel Osvaldo",27,"Centre-Forward","Southampton","out",13.59,"Serie A",2013,FALSE
"458","AS Roma","Bojan Krkic",22,"Second Striker","FC Barcelona","out",11.7,"Serie A",2013,FALSE
"459","AS Roma","Maarten Stekelenburg",30,"Goalkeeper","Fulham","out",5.04,"Serie A",2013,FALSE
"460","AS Roma","Nicolás López",19,"Right Winger","Udinese Calcio","out",3.6,"Serie A",2013,FALSE
"461","AS Roma","Panagiotis Tachtsidis",22,"Defensive Midfield","Genoa","out",2.7,"Serie A",2013,FALSE
"462","AS Roma","Valerio Verre",19,"Attacking Midfield","Udinese Calcio","out",2.25,"Serie A",2013,FALSE
"463","AS Roma","Giammario Piscitella",20,"Left Winger","Pescara","out",1.35,"Serie A",2013,FALSE
"464","AS Roma","Federico Barba",19,"Centre-Back","FC Empoli","out",1.04,"Serie A",2013,FALSE
"465","AS Roma","Stefano Sabelli",20,"Right-Back","Bari","out",0.81,"Serie A",2013,FALSE
"466","AS Roma","Matteo Politano",19,"Right Winger","Pescara","out",0.45,"Serie A",2013,FALSE
"467","AS Roma","Federico Barba",19,"Centre-Back","Grosseto","out",0.18,"Serie A",2013,FALSE
"468","AS Roma","Junior Tallo",20,"Centre-Forward","AC Ajaccio","out",0,"Serie A",2013,TRUE
"469","AS Roma","Marco D'Alessandro",22,"Right Midfield","Cesena","out",0,"Serie A",2013,TRUE
"470","AS Roma","Gianluca Curci",27,"Goalkeeper","Bologna","out",0,"Serie A",2013,TRUE
"471","AS Roma","Babù",32,"Right Winger","Alcanenense","out",0,"Serie A",2013,FALSE
"472","AS Roma","Amara Konate",22,"Centre-Forward","Lleida Esportiu","out",0,"Serie A",2013,TRUE
"473","AS Roma","Valerio Virga",27,"Right-Back","Racing Aprilia","out",0,"Serie A",2013,FALSE
"474","AS Roma","Alessandro Crescenzi",21,"Left-Back","AC Ajaccio","out",0,"Serie A",2013,TRUE
"475","AS Roma","Tomas Svedkauskas",19,"Goalkeeper","Paganese","out",0,"Serie A",2013,TRUE
"476","AS Roma","Wesley Yamnaine",20,"Left-Back","RWDM Brussels","out",0,"Serie A",2013,TRUE
"477","AS Roma","Federico Viviani",21,"Defensive Midfield","Pescara","out",0,"Serie A",2013,TRUE
"478","AS Roma","Paolo Frascatore",21,"Left-Back","Pescara","out",0,"Serie A",2013,TRUE
"479","AS Roma","Amato Ciciretti",19,"Right Winger","L'Aquila","out",0,"Serie A",2013,TRUE
"480","AS Roma","Filippo Scardina",21,"Centre-Forward","US Poggibonsi","out",0,"Serie A",2013,TRUE
"481","AS Roma","Sebastian Mladen",21,"Centre-Back","Olhanense","out",0,"Serie A",2013,TRUE
"482","AS Roma","Simone Sini",21,"Centre-Back","Perugia","out",0,"Serie A",2013,TRUE
"483","AS Roma","Simone Perrotta",35,"Attacking Midfield","Retired","out",0,"Serie A",2013,FALSE
"484","AS Roma","Alessandro Viscontini",19,"Forward","Without Club","out",0,"Serie A",2013,FALSE
"485","AS Roma","Mattia Destro",22,"Centre-Forward","Genoa","out",0,"Serie A",2013,TRUE
"486","AS Roma","Mauro Goicoechea",25,"Goalkeeper","Danubio FC","out",0,"Serie A",2013,TRUE
"487","AS Roma","Iván Piris",24,"Right-Back","São Paulo","out",0,"Serie A",2013,TRUE
"502","FC Internazionale","Giulio Donati",23,"Right-Back","Bay. Leverkusen","out",2.7,"Serie A",2013,FALSE
"503","FC Internazionale","Luca Caldirola",22,"Centre-Back","Werder Bremen","out",2.03,"Serie A",2013,FALSE
"504","FC Internazionale","Matteo Bianchetti",20,"Centre-Back","Hellas Verona","out",1.44,"Serie A",2013,FALSE
"505","FC Internazionale","Andrea Romanò",19,"Central Midfield","Bologna","out",1.13,"Serie A",2013,FALSE
"506","FC Internazionale","Matías Silvestre",28,"Centre-Back","AC Milan","out",0.9,"Serie A",2013,TRUE
"507","FC Internazionale","Alfred Duncan",20,"Central Midfield","AS Livorno","out",0.45,"Serie A",2013,TRUE
"508","FC Internazionale","Cristiano Biraghi",20,"Left Midfield","Cittadella","out",0.135,"Serie A",2013,FALSE
"509","FC Internazionale","Denis Alibec",22,"Centre-Forward","Bologna","out",0,"Serie A",2013,TRUE
"510","FC Internazionale","Samuele Longo",21,"Centre-Forward","Hellas Verona","out",0,"Serie A",2013,TRUE
"511","FC Internazionale","Joel Obi",22,"Central Midfield","Parma","out",0,"Serie A",2013,TRUE
"512","FC Internazionale","Diego Laxalt",20,"Left-Back","Bologna","out",0,"Serie A",2013,TRUE
"513","FC Internazionale","Ibrahima Mbaye",18,"Right-Back","AS Livorno","out",0,"Serie A",2013,TRUE
"514","FC Internazionale","Ezequiel Schelotto",24,"Right-Back","Sassuolo","out",0,"Serie A",2013,TRUE
"515","FC Internazionale","Diego Mella",20,"Attacking Midfield","Pro Patria","out",0,"Serie A",2013,TRUE
"516","FC Internazionale","Jacopo Galimberti",20,"Centre-Back","Monza","out",0,"Serie A",2013,TRUE
"517","FC Internazionale","Simone Benedetti",21,"Centre-Back","Padova","out",0,"Serie A",2013,TRUE
"518","FC Internazionale","Simone Pasa",19,"Defensive Midfield","Varese","out",0,"Serie A",2013,TRUE
"519","FC Internazionale","Vid Belec",23,"Goalkeeper","Olhanense","out",0,"Serie A",2013,TRUE
"520","FC Internazionale","Daniel Bessa",20,"Central Midfield","Olhanense","out",0,"Serie A",2013,TRUE
"521","FC Internazionale","Marco Benassi",18,"Central Midfield","AS Livorno","out",0,"Serie A",2013,TRUE
"522","FC Internazionale","Francesco Bardi",21,"Goalkeeper","AS Livorno","out",0,"Serie A",2013,TRUE
"523","FC Internazionale","Lukas Spendlhofer",20,"Centre-Back","Varese","out",0,"Serie A",2013,TRUE
"524","FC Internazionale","Raffaele Di Gennaro",19,"Goalkeeper","Cittadella","out",0,"Serie A",2013,TRUE
"525","FC Internazionale","Antonio Cassano",30,"Second Striker","Parma","out",0,"Serie A",2013,TRUE
"526","FC Internazionale","Dejan Stanković",34,"Central Midfield","Retired","out",0,"Serie A",2013,FALSE
"527","FC Internazionale","Tommaso Rocchi",35,"Centre-Forward","Without Club","out",0,"Serie A",2013,FALSE
"528","FC Internazionale","Matías Silvestre",28,"Centre-Back","US Palermo","out",0,"Serie A",2013,TRUE
"529","FC Internazionale","Gaby Mudingayi",31,"Defensive Midfield","Bologna","out",0,"Serie A",2013,TRUE
"530","FC Internazionale","Walter Gargano",28,"Defensive Midfield","SSC Napoli","out",0,"Serie A",2013,TRUE
"598","Parma FC","Ishak Belfodil",21,"Centre-Forward","Inter","out",5.18,"Serie A",2013,FALSE
"599","Parma FC","Raman Chibsah",20,"Central Midfield","Sassuolo","out",4.5,"Serie A",2013,FALSE
"600","Parma FC","Dorlan Pabón",25,"Right Winger","Monterrey","out",4.35,"Serie A",2013,FALSE
"601","Parma FC","Graziano Pellè",27,"Centre-Forward","Feyenoord","out",2.7,"Serie A",2013,FALSE
"602","Parma FC","Alessandro De Vitis",21,"Defensive Midfield","Sampdoria","out",2.07,"Serie A",2013,FALSE
"603","Parma FC","Riccardo Casini",21,"Defensive Midfield","Bologna","out",1.8,"Serie A",2013,FALSE
"604","Parma FC","Alberto Gallinetta",21,"Goalkeeper","Juventus","out",1.6,"Serie A",2013,FALSE
"605","Parma FC","Emiliano Storani",20,"Second Striker","Ascoli","out",1.44,"Serie A",2013,FALSE
"606","Parma FC","Andrea Brighenti",25,"Centre-Forward","Cremonese","out",0.225,"Serie A",2013,FALSE
"607","Parma FC","Giuliano Laezza",19,"Centre-Back","AS Gubbio","out",0.18,"Serie A",2013,FALSE
"608","Parma FC","Francesco Rapisarda",21,"Right-Back","Vigor Lamezia","out",0.09,"Serie A",2013,FALSE
"609","Parma FC","Simone Palermo",24,"Central Midfield","Cremonese","out",0.09,"Serie A",2013,FALSE
"610","Parma FC","Vittorio Fabris",20,"Central Midfield","Feralpisalò","out",0.054,"Serie A",2013,FALSE
"611","Parma FC","Mário Rui",22,"Left-Back","FC Empoli","out",0,"Serie A",2013,TRUE
"612","Parma FC","Gonçalo Brandão",26,"Centre-Back","CFR Cluj","out",0,"Serie A",2013,TRUE
"613","Parma FC","Andrea Rossi",26,"Left-Back","Pescara","out",0,"Serie A",2013,TRUE
"614","Parma FC","Francesco Modesto",31,"Left-Back","Padova","out",0,"Serie A",2013,FALSE
"615","Parma FC","Giuseppe Caccavallo",26,"Right Winger","AS Gubbio","out",0,"Serie A",2013,TRUE
"616","Parma FC","Gianvito Misuraca",23,"Central Midfield","ND Gorica","out",0,"Serie A",2013,TRUE
"617","Parma FC","Domenico Morabito",19,"Midfielder","San Lazzaro","out",0,"Serie A",2013,FALSE
"618","Parma FC","Luca Berardocco",22,"Defensive Midfield","ND Gorica","out",0,"Serie A",2013,TRUE
"619","Parma FC","Alessandro Favalli",20,"Left-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"620","Parma FC","Francesco Checcucci",24,"Centre-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"621","Parma FC","Giuseppe Prestia",19,"Centre-Back","Crotone","out",0,"Serie A",2013,FALSE
"622","Parma FC","Danilo Pereira",21,"Defensive Midfield","Marítimo","out",0,"Serie A",2013,FALSE
"623","Parma FC","Alessandro Gozzi",20,"Goalkeeper","APS Zakynthos","out",0,"Serie A",2013,TRUE
"624","Parma FC","Slawomir Peszko",28,"Left Winger","1. FC Köln","out",0,"Serie A",2013,TRUE
"625","Parma FC","Rolf Feltscher",22,"Right-Back","Lausanne-Sport","out",0,"Serie A",2013,FALSE
"626","Parma FC","Andrea Marteddu",20,"Central Midfield","Rimini","out",0,"Serie A",2013,TRUE
"627","Parma FC","Lazaros Fotias",22,"Centre-Back","APS Zakynthos","out",0,"Serie A",2013,TRUE
"628","Parma FC","Antonio Stelitano",26,"Right-Back","Don Bosco Moca","out",0,"Serie A",2013,TRUE
"629","Parma FC","Nicola Russo",21,"Left Winger","AS Gubbio","out",0,"Serie A",2013,TRUE
"630","Parma FC","Salvatore Sandomenico",23,"Left Winger","AS Gubbio","out",0,"Serie A",2013,TRUE
"631","Parma FC","Alex Cordaz",30,"Goalkeeper","ND Gorica","out",0,"Serie A",2013,TRUE
"632","Parma FC","Bright Addae",20,"Defensive Midfield","ND Gorica","out",0,"Serie A",2013,TRUE
"633","Parma FC","Daniele Bazzoffia",25,"Right Winger","ND Gorica","out",0,"Serie A",2013,TRUE
"634","Parma FC","Raffaele Schiavi",27,"Centre-Back","Pescara","out",0,"Serie A",2013,TRUE
"635","Parma FC","Jorman Aguilar",18,"Centre-Forward","ND Gorica","out",0,"Serie A",2013,TRUE
"636","Parma FC","Mirko Pigliacelli",20,"Goalkeeper","Pescara","out",0,"Serie A",2013,TRUE
"637","Parma FC","Stefano Rossini",22,"Midfielder","Vigor Lamezia","out",0,"Serie A",2013,TRUE
"638","Parma FC","Matteo Bibba",21,"Goalkeeper","Vigor Lamezia","out",0,"Serie A",2013,TRUE
"639","Parma FC","Diego De Giorgi",20,"Midfielder","Vigor Lamezia","out",0,"Serie A",2013,TRUE
"640","Parma FC","Alessandro Iacobucci",22,"Goalkeeper","Latina Calcio","out",0,"Serie A",2013,TRUE
"641","Parma FC","Riccardo Brosco",22,"Centre-Back","Latina Calcio","out",0,"Serie A",2013,TRUE
"642","Parma FC","Cristian Pedrinelli",20,"Attacking Midfield","Renate","out",0,"Serie A",2013,TRUE
"643","Parma FC","Daniele Bernasconi",20,"Centre-Forward","Renate","out",0,"Serie A",2013,TRUE
"644","Parma FC","Stefan Ristovski",21,"Right-Back","Latina Calcio","out",0,"Serie A",2013,TRUE
"645","Parma FC","Abel Gigli",22,"Centre-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"646","Parma FC","Angelo Tartaglia",20,"Centre-Back","AS Gubbio","out",0,"Serie A",2013,TRUE
"647","Parma FC","Ivan Cacchioli",22,"Goalkeeper","AS Gubbio","out",0,"Serie A",2013,TRUE
"648","Parma FC","Mattia Sprocati",20,"Right Winger","Perugia","out",0,"Serie A",2013,TRUE
"649","Parma FC","Yves Bationo",19,"Central Midfield","Perugia","out",0,"Serie A",2013,TRUE
"650","Parma FC","Domenico Mungo",20,"Central Midfield","Perugia","out",0,"Serie A",2013,TRUE
"651","Parma FC","Cristiano Spirito",21,"Right-Back","Savona","out",0,"Serie A",2013,TRUE
"652","Parma FC","Massimo Coda",24,"Centre-Forward","ND Gorica","out",0,"Serie A",2013,TRUE
"653","Parma FC","Gianluca Lapadula",23,"Centre-Forward","ND Gorica","out",0,"Serie A",2013,TRUE
"654","Parma FC","Mohamed Traoré",21,"Right-Back","AS Gubbio","out",0,"Serie A",2013,TRUE
"655","Parma FC","Matteo Pisseri",21,"Goalkeeper","AS Gubbio","out",0,"Serie A",2013,TRUE
"656","Parma FC","Francesco Finocchio",21,"Right Winger","Trapani","out",0,"Serie A",2013,TRUE
"657","Parma FC","Solomon Enow",26,"Centre-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"658","Parma FC","Massimo Loviso",29,"Defensive Midfield","Cremonese","out",0,"Serie A",2013,TRUE
"659","Parma FC","Fabio Lebran",26,"Centre-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"660","Parma FC","Alen Jogan",27,"Centre-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"661","Parma FC","Uros Celcer",24,"Left-Back","ND Gorica","out",0,"Serie A",2013,TRUE
"662","Parma FC","Álvaro Ampuero",20,"Left-Back","Padova","out",0,"Serie A",2013,TRUE
"663","Parma FC","Nicolas Sumsky",19,"Attacking Midfield","ND Gorica","out",0,"Serie A",2013,TRUE
"664","Parma FC","Soufiane Bidaoui",23,"Left Winger","Crotone","out",0,"Serie A",2013,TRUE
"665","Parma FC","Matteo Gaudiano",20,"Midfielder","Savona","out",0,"Serie A",2013,TRUE
"666","Parma FC","Giordano Maccarrone",23,"Centre-Back","Savona","out",0,"Serie A",2013,TRUE
"667","Parma FC","Alberto Ricter",20,"Centre-Forward","Savona","out",0,"Serie A",2013,TRUE
"668","Parma FC","Denilson Gabionetta",27,"Right Winger","CFR Cluj","out",0,"Serie A",2013,TRUE
"669","Parma FC","Gennaro Scognamiglio",26,"Centre-Back","Perugia","out",0,"Serie A",2013,TRUE
"670","Parma FC","Alessandro Luparini",20,"Centre-Forward","AS Gubbio","out",0,"Serie A",2013,TRUE
"671","Parma FC","Alberto Giuliatto",29,"Left-Back","Savona","out",0,"Serie A",2013,TRUE
"672","Parma FC","Cosimo Chiricò",21,"Right Winger","Latina Calcio","out",0,"Serie A",2013,TRUE
"673","Parma FC","Robert Stillo",22,"Goalkeeper","Perugia","out",0,"Serie A",2013,TRUE
"674","Parma FC","Gabriele Puccio",23,"Central Midfield","Savona","out",0,"Serie A",2013,TRUE
"675","Parma FC","Carmine De Sena",21,"Centre-Forward","Paganese","out",0,"Serie A",2013,TRUE
"676","Parma FC","Mirko Velardi",25,"Central Midfield","Paganese","out",0,"Serie A",2013,TRUE
"677","Parma FC","Zé Eduardo",21,"Defensive Midfield","OFI Crete","out",0,"Serie A",2013,TRUE
"678","Parma FC","Carlo Crialese",20,"Left-Back","Nocerina","out",0,"Serie A",2013,TRUE
"679","Parma FC","Simone Malatesta",31,"Centre-Forward","Ascoli","out",0,"Serie A",2013,TRUE
"680","Parma FC","Alessandro Piacenti",20,"Goalkeeper","Ascoli","out",0,"Serie A",2013,TRUE
"681","Parma FC","Giuseppe Pacini",20,"Right-Back","Arzanese","out",0,"Serie A",2013,TRUE
"682","Parma FC","Michele Bentoglio",19,"Midfielder","L'Aquila","out",0,"Serie A",2013,TRUE
"683","Parma FC","Calvin Lovric",20,"Centre-Back","Hércules CF B","out",0,"Serie A",2013,TRUE
"684","Parma FC","Tommaso Cancelloni",21,"Centre-Back","Rimini","out",0,"Serie A",2013,TRUE
"685","Parma FC","Cristiano Bussi",23,"Centre-Forward","Rimini","out",0,"Serie A",2013,TRUE
"686","Parma FC","Alessandro Ligi",23,"Centre-Back","Crotone","out",0,"Serie A",2013,TRUE
"687","Parma FC","Mauro Cioffi",19,"Centre-Forward","Paganese","out",0,"Serie A",2013,TRUE
"688","Parma FC","Gonzalo Mastriani",20,"Centre-Forward","Crotone","out",0,"Serie A",2013,TRUE
"689","Parma FC","Angelo Bencivenga",22,"Right-Back","Lecce","out",0,"Serie A",2013,TRUE
"690","Parma FC","Fabiano Santacroce",26,"Centre-Back","Padova","out",0,"Serie A",2013,TRUE
"691","Parma FC","Paolo Dametto",20,"Centre-Back","Reggiana","out",0,"Serie A",2013,TRUE
"692","Parma FC","Gianluca Musacci",26,"Central Midfield","Padova","out",0,"Serie A",2013,TRUE
"693","Parma FC","Lorenzo Pasqualini",23,"Left-Back","Crotone","out",0,"Serie A",2013,TRUE
